Player,Age,season,season_type,raptor_total,war_total,predator_total,years_league,years_playoff,performance_score
Garrison Mathews,25,2021,PO,0.5874856371947582,0.13742705545376152,0.5586950705339764,2,1,1.2836077631824963
Gary Harris,27,2019,PO,0.5844273369457544,0.27995399920011815,0.5554997424483147,5,1,1.4198810785941873
Gary Harris,27,2020,PO,0.5508815476350748,0.1789474670061881,0.5874925270041739,7,2,1.3173215416454367
Gary Payton II,29,2022,PO,0.7338530262684935,0.3396628305983127,0.7769151177181641,7,1,1.8504309745849703
Gary Trent Jr.,23,2020,PO,0.5379154651495993,0.14145694045956744,0.5219088250241762,2,1,1.201281230633343
Gary Trent Jr.,23,2022,PO,0.5452366586104997,0.15122436357426955,0.5053058952764427,6,2,1.201766917461212
George Hill,35,2014,PO,0.5995739407703695,0.37677519070112764,0.5981428595613438,1,1,1.574491991032841
George Hill,35,2016,PO,0.6926804208620969,0.32319191393522106,0.6941052488176774,4,2,1.7099775836149953
George Hill,35,2017,PO,0.5621351979053939,0.18108516566750027,0.6321677720850183,6,3,1.3753881356579125
George Hill,35,2018,PO,0.5837261935588562,0.28952357957471436,0.61680970204099,8,4,1.4900594751745606
George Hill,35,2019,PO,0.6500005801841185,0.3684494675730605,0.691838199807297,11,5,1.7102882475644763
George Hill,35,2020,PO,0.5575999527161796,0.1739614644887986,0.4996136720455511,14,6,1.2311750892505293
George Hill,35,2021,PO,0.6364002912383233,0.2439126325015591,0.6009446047800754,16,7,1.4812575285199578
George Hill,35,2022,PO,0.583531798084307,0.15363764673703964,0.57519208972169,19,8,1.3123615345430366
Georges Niang,28,2019,PO,0.6592035579034097,0.16864740973522813,0.5671431299366192,3,1,1.394994097575257
Georges Niang,28,2020,PO,0.5968150588627915,0.17162127911956562,0.48508985883169975,5,2,1.253526196814057
Georges Niang,28,2021,PO,0.4700422090637517,0.09629260942136639,0.4228799050029739,7,3,0.989214723488092
Georges Niang,28,2022,PO,0.5548177719398228,0.16049585320356016,0.5069058848797771,9,4,1.22221951002316
Giannis Antetokounmpo,27,2015,PO,0.5308664088200667,0.1370931184771049,0.5172782863642917,2,1,1.1852378136614634
Giannis Antetokounmpo,27,2017,PO,0.6734135612776269,0.305400275776625,0.6533063268106293,5,2,1.6321201638648812
Giannis Antetokounmpo,27,2018,PO,0.6386235798959288,0.28901626006717407,0.687609340772619,7,3,1.6152491807357219
Giannis Antetokounmpo,27,2019,PO,0.6732863116844059,0.5104295768130673,0.7336373344896019,9,4,1.9173532229870751
Giannis Antetokounmpo,27,2020,PO,0.6390943352816102,0.2890515171038657,0.5722850691588794,11,5,1.5004309215443552
Giannis Antetokounmpo,27,2021,PO,0.6660368870184966,0.6857905249701839,0.6975144743207374,13,6,2.049341886309418
Giannis Antetokounmpo,27,2022,PO,0.7126692713122824,0.5492392672694529,0.7087323979002844,15,7,1.9706409364820197
Gordon Hayward,31,2017,PO,0.6018441746131349,0.28818650815811675,0.6602177962065101,4,1,1.5502484789777617
Gordon Hayward,31,2019,PO,0.5372757803716859,0.14694489807484182,0.5167017960588637,7,2,1.2009224745053912
Gordon Hayward,31,2020,PO,0.5328702997719782,0.13766971255353844,0.5391530826814567,9,3,1.2096930950069733
Grant Williams,23,2020,PO,0.5978890972897686,0.19236822783070728,0.5777168259262877,1,1,1.3679741510467636
Grant Williams,23,2021,PO,0.6971854228103513,0.17994815044856982,0.6293543959412682,3,2,1.5064879692001893
Grant Williams,23,2022,PO,0.5711500122642363,0.2772307081770898,0.5951258038475495,5,3,1.4435065242888756
Grayson Allen,26,2019,PO,0.3320511937881251,0.11876496372687854,0.22427506284107568,1,1,0.6750912203560793
Grayson Allen,26,2021,PO,0.4810565020989045,0.10655734923650517,0.5358759865432088,4,2,1.1234898378786184
Grayson Allen,26,2022,PO,0.5497436336348538,0.16821775063682953,0.5221832877518192,6,3,1.2401446720235025
Hamidou Diallo,23,2020,PO,0.4147468977214247,0.11862887360478742,0.2922913379727791,2,1,0.8256671092989913
Harrison Barnes,29,2014,PO,0.5901095625091313,0.18227834122548128,0.5300646871968842,1,1,1.3024525909314968
Harrison Barnes,29,2015,PO,0.5574232433796613,0.23752904711487638,0.5374766555886716,3,2,1.3324289460832093
Harrison Barnes,29,2016,PO,0.531527367183551,0.1525272327525061,0.5204356053879851,5,3,1.204490205324042
Hassan Whiteside,32,2016,PO,0.6729922812052932,0.3407824815388956,0.7086886283921809,2,1,1.7224633911363698
Hassan Whiteside,32,2018,PO,0.4242992948688252,0.09312153578569962,0.41734926004456296,5,2,0.9347700906990878
Hassan Whiteside,32,2020,PO,0.5278718132189836,0.13327836742397817,0.5428894465381531,8,3,1.204039627181115
Hassan Whiteside,32,2022,PO,0.6009805281943444,0.15606125897243744,0.5816082845811913,11,4,1.3386500717479732
Herbert Jones,23,2022,PO,0.6164735276503462,0.23322932442064656,0.6474194203483805,1,1,1.4971222724193733
Immanuel Quickley,22,2021,PO,0.46868102857373695,0.11023903287698793,0.40425603548744493,1,1,0.9831760969381698
Isaiah Hartenstein,23,2019,PO,0.5294474576188697,0.13229643815862396,0.5843209101788264,1,1,1.24606480595632
Ivica Zubac,24,2019,PO,0.6000762771476288,0.1465803170632684,0.5738830638118274,3,1,1.3205396580227244
Ivica Zubac,24,2020,PO,0.6336792487472377,0.30096530191949744,0.6099911627066195,6,2,1.5446357133733546
Ivica Zubac,24,2021,PO,0.5790049692966712,0.21031006065266505,0.569260173900835,8,3,1.3585752038501715
Ja Morant,22,2021,PO,0.4834961305831392,0.09014316117506649,0.5242770155427797,2,1,1.0979163073009854
Ja Morant,22,2022,PO,0.6990821729815104,0.4212545688430101,0.7210172584191441,4,2,1.8413540002436646
JaMychal Green,31,2015,PO,0.7521669790564901,0.14133069098975856,0.8139301578605547,1,1,1.7074278279068034
JaMychal Green,31,2016,PO,0.4781191268742975,0.11524808899777297,0.564545516874167,4,2,1.1579127327462375
JaMychal Green,31,2017,PO,0.5139176595446162,0.1253877333576784,0.5304909484127315,6,3,1.169796341315026
JaMychal Green,31,2019,PO,0.4890761270400458,0.10668275773227547,0.4759903753628958,9,4,1.071749260135217
JaMychal Green,31,2020,PO,0.5089029782013674,0.11371638486079784,0.43389835702314106,12,5,1.0565177200853064
JaMychal Green,31,2021,PO,0.6182808003200928,0.2166196204017345,0.544886898013476,14,6,1.3797873187353034
JaMychal Green,31,2022,PO,0.5574322062140212,0.14278584214468562,0.539130733878493,16,7,1.2393487822371998
JaVale McGee,34,2016,PO,0.46666828859067666,0.12791867881568778,0.40887272829588983,4,1,1.0034596957022544
JaVale McGee,34,2017,PO,0.6427950175529893,0.21894263309328235,0.6410278978132911,6,2,1.5027655484595628
JaVale McGee,34,2018,PO,0.6144387259899678,0.20137880470275749,0.6253817821115013,8,3,1.4411993128042266
JaVale McGee,34,2020,PO,0.564355450099081,0.15798152946935373,0.5070598998112543,11,4,1.229396879379689
JaVale McGee,34,2021,PO,0.6968367877636822,0.1614477761269543,0.680376043682417,13,5,1.5386606075730533
JaVale McGee,34,2022,PO,0.5489087342023696,0.14737054969263108,0.5202431842204306,16,6,1.2165224681154312
Jaden McDaniels,21,2022,PO,0.6545852439018757,0.21671281538142317,0.6748893951458016,2,1,1.5461874544291003
Jae Crowder,31,2014,PO,0.6778149937153105,0.19248770690598255,0.7075908156557371,1,1,1.5778935162770302
Jae Crowder,31,2015,PO,0.5904138485356976,0.1641880701353272,0.5533203261156614,3,2,1.307922244786686
Jae Crowder,31,2016,PO,0.5536222372355336,0.15906855419607063,0.5595758595557685,6,3,1.2722666509873728
Jae Crowder,31,2017,PO,0.6053073830259104,0.3657282275807981,0.5925743731979735,8,4,1.5636099838046817
Jae Crowder,31,2018,PO,0.5106754598478823,0.10769832586210835,0.528396136895888,10,5,1.1467699226058787
Jae Crowder,31,2019,PO,0.5860728604522096,0.1704701764143023,0.5404381037271769,13,6,1.2969811405936889
Jae Crowder,31,2020,PO,0.5786257515451786,0.3025863906168271,0.6455536553470681,15,7,1.5267657975090736
Jae Crowder,31,2021,PO,0.6471390536924387,0.5674994561821647,0.6885805106922203,18,8,1.9032190205668236
Jae Crowder,31,2022,PO,0.5485469637223332,0.17570717846378028,0.53486388892566,20,9,1.2591180311117736
Jakob Poeltl,26,2017,PO,0.6980264091811822,0.15408790705362962,0.6485560080363003,1,1,1.5006703242711121
Jakob Poeltl,26,2018,PO,0.533097869230487,0.13718712829018215,0.47070715731349394,3,2,1.140992154834163
Jakob Poeltl,26,2019,PO,0.596539879904923,0.1933583740732817,0.617973482011082,5,3,1.4078717359892867
Jalen Brunson,25,2021,PO,0.4937607990441538,0.11472154052703727,0.39203548360186524,3,1,1.0005178231730563
Jalen Brunson,25,2022,PO,0.6217636147694585,0.4252546438503335,0.6694476982543777,5,2,1.7164659568741696
James Johnson,34,2014,PO,0.553462098507485,0.1361380028123701,0.5182664172433746,1,1,1.2078665185632298
James Johnson,34,2015,PO,0.2430495365331094,0.115486658523149,0.10044788436465846,3,2,0.45898407942091685
James Johnson,34,2016,PO,0.4525104977322257,0.09676107665512923,0.40844891477011547,5,3,0.9577204891574703
James Johnson,34,2018,PO,0.5659679170486771,0.16411251377219738,0.5594351705330176,8,4,1.2895156013538922
Jaren Jackson Jr.,22,2021,PO,0.5412274905253884,0.14263654785249222,0.6253714131018551,3,1,1.3092354514797357
Jaren Jackson Jr.,22,2022,PO,0.6380340076177229,0.3174269302890434,0.6314438317049955,5,2,1.5869047696117617
Jarred Vanderbilt,22,2019,PO,0.8022117478856956,0.13885041698559428,0.6435816226290799,1,1,1.5846437875003698
Jarred Vanderbilt,22,2022,PO,0.5596811356592686,0.15375437931910554,0.5945853085842336,6,2,1.3080208235626078
Jarrett Allen,23,2019,PO,0.4299748886813104,0.07923650395874152,0.36051463550047524,2,1,0.8697260281405271
Jarrett Allen,23,2020,PO,0.6784708146856785,0.22866036655041827,0.7029832822004585,4,2,1.6101144634365552
Javonte Green,28,2020,PO,0.5727762619030597,0.13365586318841596,0.4152222054560521,1,1,1.1216543305475277
Javonte Green,28,2022,PO,0.6163292521393786,0.16517325142334113,0.6554155049957872,5,2,1.436918008558507
Jaxson Hayes,21,2022,PO,0.4329592892251915,0.09417826678233196,0.39813564126852374,3,1,0.9252731972760472
Jaylen Brown,25,2017,PO,0.5090708044542999,0.11428904292667577,0.439389966052166,1,1,1.0627498134331417
Jaylen Brown,25,2018,PO,0.6097640848448594,0.3735217102602774,0.564346715595152,3,2,1.5476325107002888
Jaylen Brown,25,2019,PO,0.5142353230238269,0.11632341783894094,0.526459689050654,5,3,1.1570184299134219
Jaylen Brown,25,2020,PO,0.6267423185717425,0.4654733462062389,0.6811162624622608,7,4,1.7733319272402421
Jaylen Brown,25,2022,PO,0.6070220891046784,0.49791765397194665,0.6484813836023348,10,5,1.7534211266789597
Jayson Tatum,23,2018,PO,0.5823488740524281,0.3200809012614127,0.5253728990922076,1,1,1.4278026744060486
Jayson Tatum,23,2019,PO,0.5678579538888376,0.19303466275449155,0.5975988796079806,3,2,1.3584914962513097
Jayson Tatum,23,2020,PO,0.6659175470857509,0.6076671618639873,0.6975289383388757,5,3,1.9711136472886137
Jayson Tatum,23,2021,PO,0.5997699093431297,0.19857704340973414,0.5542441705756856,7,4,1.3525911233285495
Jayson Tatum,23,2022,PO,0.6009694228473156,0.498536486796716,0.6460839078176925,9,5,1.7455898174617241
Jeff Green,35,2015,PO,0.5311908808031519,0.13989440688571297,0.5549636526566994,2,1,1.2260489403455643
Jeff Green,35,2016,PO,0.5545781118703729,0.15440727409149146,0.4757354309051408,5,2,1.1847208168670051
Jeff Green,35,2018,PO,0.5448234977627718,0.1804477211643571,0.5357153732345242,9,3,1.260986592161653
Jeff Green,35,2020,PO,0.5646753245567678,0.1967147913893978,0.569010500218244,12,4,1.3304006161644095
Jeff Green,35,2021,PO,0.6299636333597746,0.20746000798875464,0.626721770616708,15,5,1.4641454119652373
Jeff Green,35,2022,PO,0.5574985421323375,0.14949306852466146,0.5219311723550755,17,6,1.2289227830120746
Jerami Grant,27,2017,PO,0.4117175153591834,0.06992796977916538,0.29811000180752173,3,1,0.7797554869458705
Jerami Grant,27,2018,PO,0.6377815037120412,0.20559471553657055,0.6322098012686104,6,2,1.4755860205172222
Jerami Grant,27,2019,PO,0.6254699700522834,0.2181411233565031,0.572132124491694,8,3,1.4157432179004807
Jerami Grant,27,2020,PO,0.5460627527870823,0.1971218232776391,0.56763801299647,10,4,1.3108225890611913
Jimmy Butler,32,2014,PO,0.5183111194917049,0.12406214121202798,0.5289250041714608,1,1,1.1712982648751937
Jimmy Butler,32,2015,PO,0.7020393454855531,0.5644808900531019,0.7800986734609233,3,2,2.0466189089995783
Jimmy Butler,32,2017,PO,0.6066932719734704,0.2260838313708441,0.5554200971471609,6,3,1.3881972004914753
Jimmy Butler,32,2018,PO,0.7362257967793029,0.305559118928297,0.7632946760988903,8,4,1.8050795918064901
Jimmy Butler,32,2019,PO,0.7218549489716062,0.5323698396431923,0.7430674028417976,10,5,1.9972921914565962
Jimmy Butler,32,2020,PO,0.6326198483696506,0.5537257780411082,0.7101205414846424,13,6,1.8964661678954013
Jimmy Butler,32,2021,PO,0.4702647141698867,0.09075638450745324,0.4239326866896731,15,7,0.9849537853670131
Jimmy Butler,32,2022,PO,0.7472880984633452,0.8163098211636486,0.781759038350974,17,8,2.345356957977968
Joe Ingles,34,2017,PO,0.6640704270778669,0.3577962620789883,0.7586212506473937,3,1,1.780487939804249
Joe Ingles,34,2018,PO,0.6415676120725791,0.34847643593755034,0.6400970789897221,5,2,1.6301411269998516
Joe Ingles,34,2019,PO,0.5631852499384005,0.16036674117186803,0.5797222781125212,7,3,1.3032742692227897
Joe Ingles,34,2020,PO,0.6166598186506215,0.23539425382688223,0.5777238866067962,9,4,1.4297779590842998
Joe Ingles,34,2021,PO,0.5406850790751494,0.15460574356184872,0.4984135763506572,11,5,1.1937043989876552
Joel Embiid,27,2018,PO,0.6699887906617534,0.33046258471101786,0.7260894877283004,2,1,1.7265408631010717
Joel Embiid,27,2019,PO,0.8136045983662199,0.6074110837207681,0.851202015515585,4,2,2.272217697602573
Joel Embiid,27,2020,PO,0.5393906213751095,0.1419175397917978,0.6195031481399028,6,3,1.30081130930681
Joel Embiid,27,2021,PO,0.7091562371033663,0.4587713269158306,0.7014453412554438,8,4,1.8693729052746406
Joel Embiid,27,2022,PO,0.6608722446184979,0.3881844683608533,0.6886643408287917,10,5,1.737721053808143
John Collins,24,2021,PO,0.6140767428733962,0.38144880723278474,0.6761489224047811,4,1,1.671674472510962
John Collins,24,2022,PO,0.5381983468875615,0.13967755229699708,0.5107477776643978,6,2,1.1886236768489564
John Konchar,25,2021,PO,0.6600294278552576,0.13424739996110738,0.6352862740985202,2,1,1.4295631019148853
John Konchar,25,2022,PO,0.4707840793646577,0.1171112269768466,0.5137820491963055,4,2,1.1016773555378099
Jonathan Kuminga,19,2022,PO,0.4464624237544579,0.07764660330266762,0.4308399921613615,1,1,0.954949019218487
Jordan Clarkson,29,2018,PO,0.497310182225312,0.09250700201576967,0.5008842162376709,4,1,1.0907014004787525
Jordan Clarkson,29,2020,PO,0.5491493554018008,0.15506879480192043,0.4839099332414751,8,2,1.1881280834451964
Jordan Clarkson,29,2021,PO,0.5495334817706423,0.16709379133494007,0.49650016172030387,11,3,1.2131274348258863
Jordan Clarkson,29,2022,PO,0.6444214679870452,0.23097731277402977,0.5734376999508377,13,4,1.4488364807119127
Jordan Nwora,23,2021,PO,0.4954659459800365,0.1276171330706854,0.39269261587882287,1,1,1.0157756949295447
Jordan Nwora,23,2022,PO,0.3799813323735083,0.11812504763999186,0.2822372926003779,3,2,0.780343672613878
Jordan Poole,22,2022,PO,0.5820761630171939,0.30039623107901725,0.5985531202049617,3,1,1.4810255143011728
Josh Green,21,2021,PO,0.3340125932044723,0.12851481582558097,0.2449835792030392,1,1,0.7075109882330926
Josh Green,21,2022,PO,0.5191793332123843,0.12825416252415978,0.5068758976869648,3,2,1.154309393423509
Jrue Holiday,31,2015,PO,0.5585909097908239,0.14117763016488988,0.5955266022149466,2,1,1.2952951421706604
Jrue Holiday,31,2018,PO,0.6362532308209975,0.3225654100492032,0.66469499002594,6,2,1.6235136308961406
Jrue Holiday,31,2021,PO,0.6356831738275935,0.6240405153660924,0.6787835163365346,10,3,1.9385072055302204
Jrue Holiday,31,2022,PO,0.5824975396668322,0.2604897894707837,0.5854002132630947,12,4,1.4283875424007104
Julius Randle,27,2021,PO,0.4675553129864739,0.08087251510298699,0.40864394020843114,7,1,0.957071768297892
Karl-Anthony Towns,26,2018,PO,0.5193509974458161,0.12673865246766314,0.5352314671533706,3,1,1.1813211170668498
Karl-Anthony Towns,26,2022,PO,0.6125727058485347,0.22730096396170718,0.6327208634306081,8,2,1.47259453324085
Kelly Oubre Jr.,26,2017,PO,0.4189210049196017,0.03437313121521986,0.37912860827197725,2,1,0.8324227444067989
Kelly Oubre Jr.,26,2018,PO,0.6053770068517961,0.1908642610682178,0.6738782447034334,4,2,1.4701195126234472
Kentavious Caldwell-Pope,28,2016,PO,0.6289878487032694,0.2132707880864314,0.6846818142376307,3,1,1.5269404510273317
Kentavious Caldwell-Pope,28,2020,PO,0.5526694415090683,0.21159973175839056,0.5222158000599983,8,2,1.286484973327457
Kentavious Caldwell-Pope,28,2021,PO,0.5453710426067698,0.14599155663849073,0.5728206089983132,10,3,1.2641832082435738
Kevin Durant,33,2014,PO,0.6509850540522697,0.6456588406104979,0.6587000657651086,1,1,1.9553439604278764
Kevin Durant,33,2016,PO,0.6072464989734361,0.4275948043503521,0.681092831561779,4,2,1.7159341348855672
Kevin Durant,33,2017,PO,0.6860793862749669,0.5564995990309948,0.7242103664331354,6,3,1.966789351739097
Kevin Durant,33,2018,PO,0.687845119259787,0.7769180604427446,0.7143397693133804,8,4,2.179102949015912
Kevin Durant,33,2019,PO,0.6686683092681194,0.44638843984318116,0.6559765679782423,10,5,1.771033317089543
Kevin Durant,33,2021,PO,0.619573492767366,0.3594573340516375,0.6406786293517948,12,6,1.6197094561707983
Kevin Durant,33,2022,PO,0.42370960373644506,0.03899760880975142,0.43053556758455935,14,7,0.8932427801307559
Kevin Huerter,23,2021,PO,0.5754269570471168,0.26803773876979553,0.6154237105689576,3,1,1.4588884063858698
Kevin Huerter,23,2022,PO,0.5359250842582346,0.13980406227015685,0.5388741750546809,5,2,1.2146033215830725
Kevin Love,33,2015,PO,0.6761532063064167,0.2119179152697812,0.6811223108568901,2,1,1.569193432433088
Kevin Love,33,2016,PO,0.6636442729031221,0.5459862950573332,0.6929398847914232,4,2,1.9025704527518785
Kevin Love,33,2017,PO,0.6594335505365667,0.5129954116726639,0.729573559690676,6,3,1.9020025218999066
Kevin Love,33,2018,PO,0.5725862802759887,0.28278016438632914,0.6172965831685516,8,4,1.4726630278308694
Kevon Looney,25,2018,PO,0.6163706418589353,0.3041293432541635,0.6358703870079304,3,1,1.5563703721210294
Kevon Looney,25,2019,PO,0.6310213768886519,0.3533201269108277,0.6147306876215832,5,2,1.5990721914210628
Kevon Looney,25,2022,PO,0.6501769309853069,0.40428078390820893,0.666060107194485,9,3,1.7205178220880009
Khris Middleton,30,2015,PO,0.5213048673417517,0.12695700284651873,0.5460495442761266,2,1,1.1943114144643971
Khris Middleton,30,2017,PO,0.614457334174576,0.2335514468544328,0.6210486689822812,5,2,1.46905745001129
Khris Middleton,30,2018,PO,0.6608092505081237,0.31070618766949265,0.7178064534008918,7,3,1.689321891578508
Khris Middleton,30,2019,PO,0.5820627775897267,0.2743968526873911,0.6162562556819703,9,4,1.472715885959088
Khris Middleton,30,2020,PO,0.6432766419043972,0.3363529999860787,0.6058768046293442,11,5,1.58550644651982
Khris Middleton,30,2021,PO,0.6233657696489998,0.5773026369931367,0.6588389571684312,13,6,1.8595073638105677
Khris Middleton,30,2022,PO,0.5170443930665509,0.12901702538274323,0.4598221910027555,15,7,1.1058836094520497
Kyle Anderson,28,2016,PO,0.49055510654264434,0.11006660081012057,0.4536182825229151,2,1,1.05423998987568
Kyle Anderson,28,2017,PO,0.65140199579247,0.2529455812549207,0.6470920128851467,4,2,1.5514395899325375
Kyle Anderson,28,2018,PO,0.5733120534476908,0.14930822068840519,0.5833899871269375,6,3,1.3060102612630335
Kyle Anderson,28,2021,PO,0.6559717810479346,0.22388697274490366,0.7719046192674874,10,4,1.6517633730603256
Kyle Anderson,28,2022,PO,0.5572062021620209,0.16628209158369775,0.5430608299382242,12,5,1.266549123683943
Kyle Kuzma,26,2020,PO,0.5216019458111141,0.12194144370137358,0.4516891209789557,3,1,1.0952325104914433
Kyle Kuzma,26,2021,PO,0.5203757636305164,0.12872377713456049,0.45536178472850153,5,2,1.1044613254935784
Kyle Lowry,35,2014,PO,0.631561125354892,0.27327156040950473,0.5712164105141799,1,1,1.4760490962785766
Kyle Lowry,35,2015,PO,0.5426075100411617,0.14312023203739258,0.5558432543462304,3,2,1.2415709964247847
Kyle Lowry,35,2016,PO,0.6523255960985238,0.6055411988524151,0.6890429222948304,5,3,1.9469097172457692
Kyle Lowry,35,2017,PO,0.64130654746642,0.30350260537199025,0.6523095362336044,7,4,1.5971186890720146
Kyle Lowry,35,2018,PO,0.6264970945353298,0.31265444624833416,0.6099934581903483,9,5,1.5491449989740123
Kyle Lowry,35,2019,PO,0.6664168189153467,0.7548923479369065,0.7517807050190821,11,6,2.173089871871335
Kyle Lowry,35,2020,PO,0.7065230125128512,0.496675064725487,0.7794593473859098,13,7,1.9826574246242479
Kyle Lowry,35,2022,PO,0.5888746255845155,0.2241232489071766,0.627985747661292,16,8,1.4409836221529841
Kyrie Irving,29,2015,PO,0.5821478477641734,0.26014448419012187,0.630180355636714,2,1,1.4724726875910092
Kyrie Irving,29,2016,PO,0.5979286221892502,0.40731785671370596,0.6505691524174023,4,2,1.6558156313203587
Kyrie Irving,29,2017,PO,0.6236232493763337,0.44711551875375993,0.6463700057791155,6,3,1.7171087739092092
Kyrie Irving,29,2019,PO,0.559496929647519,0.18774542052901627,0.6037013006330205,9,4,1.3509436508095558
Kyrie Irving,29,2021,PO,0.6626923064090251,0.3538796292964259,0.6966463214769851,12,5,1.7132182571824361
Kyrie Irving,29,2022,PO,0.6349089371115259,0.22220626752588835,0.752172704294719,14,6,1.6092879089321332
LaMarcus Aldridge,36,2014,PO,0.6575781629275255,0.41608890522949743,0.668683016357589,1,1,1.7423500845146118
LaMarcus Aldridge,36,2015,PO,0.555896697081434,0.1623775800526259,0.5404904809711207,3,2,1.2587647581051806
LaMarcus Aldridge,36,2016,PO,0.6337955755788091,0.3102237215259195,0.602718715791547,5,3,1.5467380128962755
LaMarcus Aldridge,36,2017,PO,0.4910824522956291,0.041337538878055316,0.5139031050591778,7,4,1.0463230962328622
LaMarcus Aldridge,36,2018,PO,0.6058038763580263,0.2015524483566073,0.609662346618145,9,5,1.4170186713327786
LaMarcus Aldridge,36,2019,PO,0.6114136273867683,0.23391279958831124,0.6349380114029,11,6,1.4802644383779795
Landry Shamet,24,2019,PO,0.6498824145378872,0.23750190524327366,0.6767060698953407,1,1,1.5640903896765015
Landry Shamet,24,2020,PO,0.5036651558387816,0.10546146730902675,0.4479096704356019,4,2,1.0570362935834101
Landry Shamet,24,2021,PO,0.5463422979925383,0.15277062702351044,0.5209235377907679,6,3,1.2200364628068168
Landry Shamet,24,2022,PO,0.4749377235641231,0.08374897207236487,0.4128599639489853,8,4,0.9715466595854733
LeBron James,37,2014,PO,0.6830599392169925,0.7225642152699059,0.7263842141681055,1,1,2.1320083686550038
LeBron James,37,2015,PO,0.6371780428085443,0.5847575485944381,0.6988461249543033,3,2,1.9207817163572858
LeBron James,37,2016,PO,0.7257306722958191,0.929625219540521,0.8022945033148312,5,3,2.4576503951511715
LeBron James,37,2017,PO,0.7516656090840484,0.9438564125774438,0.8270072029869671,7,4,2.5225292246484594
LeBron James,37,2018,PO,0.6817057146877977,0.8336131036052463,0.7152440541198588,9,5,2.2305628724129027
