Player,Age,season,season_type,raptor_total,war_total,predator_total,years_league,years_playoff,performance_score
LeBron James,37,2020,PO,0.7212680653469832,0.8657060574780819,0.6941211520225751,12,6,2.2810952748476403
LeBron James,37,2021,PO,0.7632667519655779,0.3932111798550188,0.7785521572726599,14,7,1.9350300890932566
Lonnie Walker IV,23,2019,PO,0.5524223245628179,0.13490524909700613,0.42068126304398673,1,1,1.1080088367038108
Luguentz Dort,22,2020,PO,0.5861048637550067,0.1848878261950613,0.515104303402157,1,1,1.286096993352225
Luke Kennard,25,2019,PO,0.4946741104799083,0.11194746905702935,0.5155694557140206,2,1,1.122191035250958
Luke Kennard,25,2021,PO,0.5794987024717668,0.1895138316103952,0.5760769045383203,5,2,1.3450894386204824
Malcolm Brogdon,29,2017,PO,0.5070618115501935,0.11533088283815328,0.46622205258406174,1,1,1.0886147469724086
Malcolm Brogdon,29,2018,PO,0.4924384814021975,0.10132512175336725,0.4770542324608926,3,2,1.0708178356164573
Malcolm Brogdon,29,2019,PO,0.6695648241092703,0.2723500747170801,0.7266772572328748,5,3,1.6685921560592252
Malcolm Brogdon,29,2020,PO,0.58677548112975,0.18019049271575652,0.5556258464655538,7,4,1.3225918203110603
Malik Beasley,25,2019,PO,0.5313753603391439,0.13983450471115397,0.4401965140732801,3,1,1.111406379123578
Malik Beasley,25,2022,PO,0.5002619589423831,0.11692472235354193,0.46256383910455273,8,2,1.0797505204004778
Marcus Morris,32,2016,PO,0.5297016623922082,0.13493148372527677,0.5428087842480958,3,1,1.2074419303655808
Marcus Morris,32,2018,PO,0.47970348036320637,0.004548492289507128,0.41655204877686813,6,2,0.9008040214295816
Marcus Morris,32,2019,PO,0.6672434402058605,0.3071831714175681,0.7002139991707625,8,3,1.6746406107941911
Marcus Smart,27,2015,PO,0.4671839789486252,0.10629479603235839,0.41527679221567326,1,1,0.9887555671966568
Marcus Smart,27,2016,PO,0.6399983431217285,0.24157696329010087,0.6297964996446517,3,2,1.5113718060564811
Marcus Smart,27,2017,PO,0.5719642578314489,0.2544981551391076,0.5756088695928158,5,3,1.402071282563372
Marcus Smart,27,2018,PO,0.6390348038197984,0.3858317170500614,0.6286961828763965,7,4,1.6535627037462564
Marcus Smart,27,2019,PO,0.5393235870895112,0.1344460270856021,0.6125549132602122,9,5,1.2863245274353254
Marcus Smart,27,2020,PO,0.6207594326843405,0.4347704200242755,0.6707753099467443,11,6,1.7263051626553603
Marcus Smart,27,2021,PO,0.5374814124637464,0.1430530484636779,0.5402769935567215,13,7,1.2208114544841457
Marcus Smart,27,2022,PO,0.5911353017382888,0.377408960103138,0.629291174918315,15,8,1.5978354367597418
Mason Plumlee,31,2014,PO,0.351235056554187,0.03404770172813505,0.3262478075266058,1,1,0.7115305658089279
Mason Plumlee,31,2015,PO,0.5633422387240605,0.1415341428656499,0.6027388522938408,3,2,1.3076152338835514
Mason Plumlee,31,2016,PO,0.5802232984399335,0.21457996208602123,0.5841757939072008,5,3,1.3789790544331555
Mason Plumlee,31,2019,PO,0.4744585427605957,0.07672400087476805,0.4232190381019435,10,4,0.9744015817373072
Mason Plumlee,31,2020,PO,0.5873889058349132,0.19497668666426748,0.5800390262577635,12,5,1.362404618756944
Matisse Thybulle,24,2020,PO,0.49108968386403995,0.11967384998398589,0.48584567777857335,1,1,1.0966092116265993
Matisse Thybulle,24,2021,PO,0.5750534626796244,0.18592803978985847,0.548907528638438,3,2,1.3098890311079208
Matisse Thybulle,24,2022,PO,0.5618705604410159,0.1565225081068223,0.5600799232160184,5,3,1.2784729917638566
Max Strus,25,2021,PO,0.3621453779618316,0.12760148692556353,0.26242373964541604,2,1,0.7521706045328111
Max Strus,25,2022,PO,0.6347605254401518,0.4117725238134255,0.6672980691326686,4,2,1.713831118386246
Maxi Kleber,30,2020,PO,0.48563327889273544,0.0919093073303531,0.5309562739638872,3,1,1.1084988601869759
Maxi Kleber,30,2021,PO,0.4715656488032107,0.08311885278304876,0.43227521161511695,5,2,0.9869597132013764
Maxi Kleber,30,2022,PO,0.5715748331727677,0.2339959086088957,0.587215539991665,7,3,1.3927862817733283
Mikal Bridges,25,2021,PO,0.6001252470289083,0.38933284056182416,0.6150398022807487,3,1,1.6044978898714812
Mikal Bridges,25,2022,PO,0.6161241979727783,0.349090403285917,0.6056538308947597,5,2,1.570868432153455
Mike Conley,34,2014,PO,0.5569322739011296,0.17285526263313222,0.5668774505074033,1,1,1.296664987041665
Mike Conley,34,2015,PO,0.6422782347204448,0.26783153479088484,0.7343509045566573,3,2,1.6444606740679868
Mike Conley,34,2017,PO,0.7935494366518964,0.42592924635489776,0.8934622321862036,6,3,2.112940915192998
Mike Conley,34,2020,PO,0.6365782214786018,0.22141797218902626,0.6185316279487783,10,4,1.4765278216164064
Mike Conley,34,2021,PO,0.5914039957256542,0.18882471137758308,0.5455778312498917,12,5,1.3258065383531288
Mike Conley,34,2022,PO,0.4651541013784881,0.0798608226871714,0.40106549089263716,14,6,0.9460804149582966
Monte Morris,26,2019,PO,0.47640141826058524,0.07852471905930809,0.38333425012693445,2,1,0.9382603874468278
Monte Morris,26,2020,PO,0.4936659454023268,0.0679632552326711,0.485877195551183,4,2,1.047506396186181
Monte Morris,26,2021,PO,0.5201689160099239,0.12428123863650156,0.4760606834997495,6,3,1.120510838146175
Monte Morris,26,2022,PO,0.4890757407532498,0.10401423705669215,0.5219352818347334,8,4,1.1150252596446752
Myles Turner,25,2016,PO,0.4860737176931505,0.09353839061304708,0.4705521588723658,1,1,1.0501642671785634
Myles Turner,25,2017,PO,0.6062647204305921,0.18540288151285494,0.6319395398845218,3,2,1.4236071418279688
Myles Turner,25,2018,PO,0.575861868040524,0.1807522282546427,0.4914420528610714,5,3,1.248056149156238
Myles Turner,25,2019,PO,0.6145130191881529,0.18809272942773328,0.628720380542638,7,4,1.4313261291585242
Myles Turner,25,2020,PO,0.5454016206708021,0.1463362507545129,0.515472874953184,9,5,1.207210746378499
Nassir Little,21,2021,PO,0.5991331556350206,0.13555473883924793,0.40198634814339596,2,1,1.1366742426176644
Naz Reid,22,2022,PO,0.5511577293580208,0.13911155285772936,0.5593583771158116,3,1,1.2496276593315616
Nemanja Bjelica,33,2018,PO,0.7115586675541683,0.17546178884931696,0.6786585966246319,3,1,1.5656790530281173
Nemanja Bjelica,33,2021,PO,0.6253440727408686,0.14698948136944592,0.6144899125260853,7,2,1.3868234666363999
Nemanja Bjelica,33,2022,PO,0.5256791217846966,0.13207706652952403,0.5335119835819618,10,3,1.1912681718961824
Nicolas Batum,33,2014,PO,0.621518054629191,0.34914463838709464,0.6566952465187825,1,1,1.6273579395350681
Nicolas Batum,33,2015,PO,0.5870081025176406,0.19602035906069942,0.5918112622804939,3,2,1.374839723858834
Nicolas Batum,33,2016,PO,0.3983477411827781,0.041893934066978125,0.3210689458323913,5,3,0.7613106210821475
Nicolas Batum,33,2021,PO,0.6598631696450145,0.49603512828119856,0.7064092119263823,11,4,1.8623075098525954
OG Anunoby,24,2018,PO,0.5839736542673218,0.19974267161868636,0.5423048648488851,1,1,1.3260211907348933
OG Anunoby,24,2020,PO,0.5797364715995406,0.23675349974007348,0.600328189819752,4,2,1.416818161159366
OG Anunoby,24,2022,PO,0.6161606062081159,0.22782013974212403,0.5886520785035224,7,3,1.4326328244537623
Obi Toppin,23,2021,PO,0.5622366150384924,0.14379119224979495,0.49753358543418735,1,1,1.2035613927224746
Otto Porter Jr.,28,2014,PO,0.18196268284203204,0.12203746150775213,0.12229602549249063,1,1,0.4262961698422748
Otto Porter Jr.,28,2015,PO,0.6987616011694375,0.41384743278404473,0.7183451853901587,3,2,1.8309542193436408
Otto Porter Jr.,28,2017,PO,0.6840051314241495,0.4636391555807991,0.6728420032007772,6,3,1.820486290205726
Otto Porter Jr.,28,2018,PO,0.5990850649812272,0.18988204951794319,0.6330996192622075,8,4,1.422066733761378
Otto Porter Jr.,28,2022,PO,0.6087143898134212,0.2815206806855398,0.622448020447166,15,5,1.512683090946127
P.J. Tucker,36,2020,PO,0.6107730490560191,0.3033830662081872,0.6751718731002379,1,1,1.5893279883644442
P.J. Tucker,36,2021,PO,0.606404531099782,0.40179328826943445,0.6295601170836277,3,2,1.6377579364528443
P.J. Tucker,36,2022,PO,0.6068895155099877,0.3331125633375742,0.5981637139295608,6,3,1.5381657927771228
Pascal Siakam,27,2017,PO,0.6491364296250552,0.13834040028330472,0.6090464477213172,1,1,1.3965232776296772
Pascal Siakam,27,2018,PO,0.47796270003397445,0.09060577077569251,0.4140883076790299,3,2,0.9826567784886968
Pascal Siakam,27,2019,PO,0.5910542792252352,0.4151532228823731,0.628187758300595,5,3,1.6343952604082033
Pascal Siakam,27,2020,PO,0.532848078920078,0.1462838694501099,0.5627679721467931,7,4,1.241899920516981
Pascal Siakam,27,2022,PO,0.5605206000231536,0.17530439093918798,0.5469801735814063,10,5,1.2828051645437477
Pat Connaughton,29,2016,PO,0.6068564976765961,0.13534603770726453,0.5377518079499902,1,1,1.2799543433338507
Pat Connaughton,29,2017,PO,0.6589348650169462,0.14761430892034955,0.6733707996400563,3,2,1.479919973577352
Pat Connaughton,29,2018,PO,0.571258432773127,0.14529532556389307,0.4945447039361316,5,3,1.2110984622731515
Pat Connaughton,29,2019,PO,0.5861766588140757,0.22828344724577992,0.5848744675653592,7,4,1.3993345736252147
Pat Connaughton,29,2020,PO,0.5502101401419287,0.15272715507130466,0.48627300914662985,9,5,1.1892103043598632
Pat Connaughton,29,2021,PO,0.6190141129641267,0.38174398290403544,0.6240143141791583,11,6,1.6247724100473204
Pat Connaughton,29,2022,PO,0.6007982610020745,0.24860986545690109,0.5713193405089306,13,7,1.4207274669679062
Patrick Beverley,33,2014,PO,0.5321757260778257,0.13844153274867663,0.5054404985842067,1,1,1.176057757410709
Patrick Beverley,33,2016,PO,0.5979117655260863,0.17721457329296897,0.6403817410455432,4,2,1.4155080798645985
Patrick Beverley,33,2017,PO,0.6017367967555821,0.2528047071573203,0.6589997677142334,6,3,1.513541271627136
Patrick Beverley,33,2019,PO,0.6359816487065494,0.2386213441122412,0.6894365932437403,9,4,1.564039586062531
Patrick Beverley,33,2020,PO,0.6373189309287441,0.22373879289300327,0.6659365354423324,11,5,1.5269942592640797
Patrick Beverley,33,2021,PO,0.5769409582543347,0.2127045407484185,0.6191449651509444,13,6,1.4087904641536975
Patrick Beverley,33,2022,PO,0.5864105862581894,0.18908451969312814,0.6241185039705109,15,7,1.3996136099218286
Patty Mills,33,2014,PO,0.6759809710667543,0.39257182530775997,0.6833625496353913,1,1,1.7519153460099055
Patty Mills,33,2015,PO,0.6595706882052371,0.20662938835190603,0.6487718317286741,3,2,1.5149719082858173
Patty Mills,33,2016,PO,0.6656830153315327,0.24676587738570044,0.6327524934275053,5,3,1.5452013861447385
Patty Mills,33,2017,PO,0.5503646996147533,0.18259559374565895,0.5929831119383093,7,4,1.3259434052987216
Patty Mills,33,2018,PO,0.5760758679676841,0.17222269896171813,0.5825705178528124,9,5,1.3308690847822147
Patty Mills,33,2019,PO,0.5241751236793513,0.130958333597827,0.5244861765433396,11,6,1.179619633820518
Patty Mills,33,2022,PO,0.5629128627620622,0.14537782817365638,0.5507265474799993,15,7,1.2590172384157179
Paul George,31,2014,PO,0.6811607625056191,0.7306962397734553,0.69832520007153,1,1,2.1101822023506043
Paul George,31,2016,PO,0.8526627300596299,0.5806813650106815,0.9005702225402783,4,2,2.3339143176105894
Paul George,31,2017,PO,0.5404139513269863,0.14450961274072127,0.5398036601185432,6,3,1.2247272241862508
Paul George,31,2018,PO,0.6403971445095784,0.269752950267331,0.7145083689268402,8,4,1.6246584637037498
Paul George,31,2019,PO,0.8040458370005816,0.41784689212691595,0.7855024386342878,10,5,2.007395167761785
Paul George,31,2020,PO,0.6314257324734261,0.38380389129478404,0.6281871559244774,12,6,1.6434167796926875
Paul George,31,2021,PO,0.6338012806673302,0.5474507542579006,0.6947433209842887,14,7,1.8759953559095197
Payton Pritchard,24,2021,PO,0.4577526179074568,0.11003939950730597,0.40410714930884656,1,1,0.9718991667236094
Payton Pritchard,24,2022,PO,0.6180937819654955,0.27064769221057483,0.612342190790391,3,2,1.5010836649664614
RJ Barrett,21,2021,PO,0.6068570598411156,0.19607940269270657,0.5891396319371904,2,1,1.3920760944710127
Raul Neto,29,2017,PO,0.5440942565533811,0.13756933261914708,0.5735374062521834,2,1,1.2552009954247114
Raul Neto,29,2018,PO,0.5028779562977872,0.12397805583624744,0.5141818109048573,4,2,1.141037823038892
Raul Neto,29,2019,PO,0.2899151840146521,0.10913131579379569,0.15712657652342554,6,3,0.5561730763318733
Raul Neto,29,2020,PO,0.639906709679528,0.1467745081863786,0.6949451720553764,8,4,1.4816263899212831
Raul Neto,29,2021,PO,0.5265891218206101,0.13262413545728766,0.5179098893632355,10,5,1.1771231466411334
Reggie Bullock,30,2014,PO,0.11653258772973751,0.1223948678523073,0.09449742645725051,1,1,0.3334248820392953
Reggie Bullock,30,2016,PO,0.6428722378226184,0.14494932600615554,0.6234144673902478,5,2,1.4112360312190217
Reggie Bullock,30,2021,PO,0.5647045014080886,0.16269138372320996,0.5276622899868786,12,3,1.255058175118177
Reggie Bullock,30,2022,PO,0.5592467966431135,0.24646341766821078,0.5947270331810068,14,4,1.4004372474923312
Reggie Jackson,31,2014,PO,0.5699275091977088,0.24645476905216845,0.5646389816816304,1,1,1.3810212599315077
Reggie Jackson,31,2016,PO,0.5940818896880501,0.18041468200079383,0.6382850187021433,5,2,1.412781590390987
Reggie Jackson,31,2019,PO,0.6142816229681191,0.17906583857270233,0.65755567421072,9,3,1.4509031357515414
Reggie Jackson,31,2020,PO,0.4898500655961548,0.10216437014680814,0.4336010304811778,11,4,1.0256154662241408
Reggie Jackson,31,2021,PO,0.6232352070959849,0.4273297406180602,0.7036749352765377,14,5,1.7542398829905828
Richaun Holmes,28,2018,PO,0.3920368759456465,0.12496730788078976,0.2962495481161707,3,1,0.813253731942607
Royce O'Neale,28,2018,PO,0.5188282516854553,0.12311747433786788,0.5263986772599385,1,1,1.1683444032832617
Royce O'Neale,28,2019,PO,0.6322443006823005,0.20381788556948283,0.5774345119799179,3,2,1.4134966982317012
Royce O'Neale,28,2020,PO,0.5255628296539501,0.13181688145846587,0.5152726421489742,5,3,1.1726523532613902
Royce O'Neale,28,2021,PO,0.6102801316674971,0.2972779654401324,0.6471769744457584,7,4,1.5547350715533879
Royce O'Neale,28,2022,PO,0.5783048066907451,0.17993354409791695,0.5417710304997629,9,5,1.300009381288425
Rudy Gay,35,2018,PO,0.5570527789939776,0.15613333628636458,0.5968325450741613,6,1,1.3100186603545034
Rudy Gay,35,2019,PO,0.533569891389949,0.1389667056441243,0.5046461662196005,8,2,1.1771827632536738
Rudy Gobert,29,2017,PO,0.6343289137684981,0.2629949581980188,0.727883566390266,4,1,1.625207438356783
Rudy Gobert,29,2018,PO,0.646304276695346,0.35938739429549293,0.679733689379664,6,2,1.6854253603705032
Rudy Gobert,29,2019,PO,0.5194663050398652,0.12736822003491924,0.48413920197412663,8,3,1.130973727048911
Rudy Gobert,29,2020,PO,0.5736495165693785,0.1957186079175479,0.588342645414928,10,4,1.3577107699018542
Rudy Gobert,29,2021,PO,0.637424678374675,0.33894729480675534,0.6488503947307327,12,5,1.625222367912163
Rudy Gobert,29,2022,PO,0.6164791337680695,0.2191479778292462,0.5605381655601234,14,6,1.396165277157439
Russell Westbrook,33,2014,PO,0.6637735613277337,0.641711578813833,0.6954247751985964,1,1,2.0009099153401633
Russell Westbrook,33,2016,PO,0.678103878249829,0.6477131967474887,0.7869007813602832,4,2,2.112717856357601
Russell Westbrook,33,2017,PO,0.7379487949174963,0.3412030609569338,0.7583580698534951,6,3,1.8375099257279253
Russell Westbrook,33,2018,PO,0.5041514448248916,0.10572329848761937,0.5781468983249696,8,4,1.1880216416374805
Russell Westbrook,33,2019,PO,0.39454693979879657,0.00305656925541517,0.30218985204220333,10,5,0.6997933610964151
Russell Westbrook,33,2020,PO,0.5110575049573223,0.11284121245656334,0.570666881556389,12,6,1.1945655989702746
Russell Westbrook,33,2021,PO,0.4719090895882727,0.08237296121086496,0.5017327043358141,14,7,1.0560147551349517
Scottie Barnes,20,2022,PO,0.6072375320065838,0.18624168583546363,0.5977882505753386,1,1,1.391267468417386
Shai Gilgeous-Alexander,23,2019,PO,0.5303776276996418,0.1359983382323444,0.5182597914977801,1,1,1.1846357574297663
Shai Gilgeous-Alexander,23,2020,PO,0.5977129278125649,0.23080765663003275,0.5259432236149326,3,2,1.3544638080575302
Shake Milton,25,2020,PO,0.554618659369886,0.14996355492217717,0.5741590710726866,2,1,1.2787412853647497
Shake Milton,25,2021,PO,0.4848255915401457,0.10790601955109458,0.40512267326948725,4,2,0.9978542843607275
Shake Milton,25,2022,PO,0.6211341357103219,0.20597442282889325,0.5674812497520619,6,3,1.394589808291277
Stanley Johnson,25,2016,PO,0.5482108108474789,0.14104743941482517,0.6178139984402682,1,1,1.3070722487025723
Stanley Johnson,25,2020,PO,0.40091111559451986,0.12028157448025777,0.2540864308375607,7,2,0.7752791209123384
Stephen Curry,33,2014,PO,0.7228724634835777,0.4196337655622985,0.7301218774513782,1,1,1.8726281064972543
Stephen Curry,33,2015,PO,0.6984613324363242,0.8578150163875251,0.7194648262642701,3,2,2.2757411750881196
Stephen Curry,33,2016,PO,0.6610552614216472,0.5539238044033459,0.6745228924594096,5,3,1.8895019582844026
Stephen Curry,33,2017,PO,0.7561281267819432,0.8379911531651039,0.8066827098195674,7,4,2.4008019897666144
Stephen Curry,33,2018,PO,0.6821458201842171,0.5632318089019903,0.7302953302860897,9,5,1.9756729593722973
Stephen Curry,33,2019,PO,0.6682386568259701,0.7354538480616477,0.6990852897704299,11,6,2.102777794658048
Stephen Curry,33,2022,PO,0.7002895455874465,0.8022043810526025,0.7699005608246695,15,7,2.2723944874647186
Steven Adams,28,2014,PO,0.4959217719572717,0.08376566007599652,0.49956010026496306,1,1,1.0792475322982313
Steven Adams,28,2016,PO,0.6212787981274226,0.3863140966893638,0.6966739444828138,4,2,1.7042668392996
Steven Adams,28,2017,PO,0.6410761530018004,0.22088824172525026,0.6230348070458888,6,3,1.4849992017729394
Steven Adams,28,2018,PO,0.6068318043988771,0.21107471201672634,0.6152451783830154,8,4,1.4331516947986187
Steven Adams,28,2019,PO,0.5571021345838548,0.15645460024932034,0.4656629192161948,10,5,1.17921965404937
Steven Adams,28,2020,PO,0.555045118831316,0.16211650887026932,0.4604258858041127,12,6,1.177587513505698
Steven Adams,28,2022,PO,0.5567141536215819,0.14950513323161319,0.5205543680979683,15,7,1.2267736549511634
Talen Horton-Tucker,21,2020,PO,0.7611391163251986,0.15222545357970196,0.7495477758992203,1,1,1.6629123458041208
Talen Horton-Tucker,21,2021,PO,0.5188312446398017,0.13057609392666777,0.4700554804539164,3,2,1.119462819020386
Taurean Prince,27,2017,PO,0.5758429978800632,0.1779627965391809,0.5007436335278064,1,1,1.2545494279470506
Taurean Prince,27,2022,PO,0.5009080140249522,0.12407415826964338,0.4937750098429352,8,2,1.1187571821375308
Terance Mann,25,2020,PO,0.6144673258066043,0.1439212015550429,0.5448560537923502,1,1,1.3032445811539977
Terance Mann,25,2021,PO,0.6665215472554025,0.39110134930512946,0.6940570483020412,3,2,1.751679944862573
Terrence Ross,30,2014,PO,0.5155421037336184,0.12409221217151409,0.4722605526014161,1,1,1.1118948685065486
Terrence Ross,30,2015,PO,0.5704191995340725,0.1559500735538917,0.5419802597344251,3,2,1.2683495328223893
Terrence Ross,30,2016,PO,0.5076016037917049,0.10204610106134909,0.47866682125213633,5,3,1.0883145261051903
Terrence Ross,30,2019,PO,0.5843637593483474,0.17423058337813718,0.6105844056845848,10,4,1.3691787484110693
Terrence Ross,30,2020,PO,0.6713197829832139,0.22972065060073646,0.7784029092727195,12,5,1.6794433428566697
Terry Rozier,27,2016,PO,0.5733440617309499,0.15481293523816636,0.5210310931847302,1,1,1.2491880901538464
Terry Rozier,27,2017,PO,0.6207434076508908,0.26189240771064515,0.57271801607469,3,2,1.4553538314362258
Terry Rozier,27,2018,PO,0.6391029964420922,0.5115565066434369,0.6061434466555072,5,3,1.7568029497410365
Terry Rozier,27,2019,PO,0.6083243213778909,0.19688275294272192,0.6302763865064508,7,4,1.4354834608270637
Tim Hardaway Jr.,29,2016,PO,0.4304689069760977,0.0917389415316815,0.3717579389590121,3,1,0.8939657874667913
Tim Hardaway Jr.,29,2017,PO,0.4058071624697651,0.01381986440261998,0.37075364252077003,5,2,0.7903806693931551
Tim Hardaway Jr.,29,2020,PO,0.40208141258889485,0.005289396026966209,0.42439648087515375,10,3,0.8317672894910149
Tim Hardaway Jr.,29,2021,PO,0.6302059013604847,0.26730354708300375,0.6368555141654185,12,4,1.5343649626089069
Tobias Harris,29,2016,PO,0.6347766763182648,0.21629184192673861,0.6727926617089321,3,1,1.5238611799539357
Tobias Harris,29,2019,PO,0.5780125469916509,0.24601454208876347,0.5787386098614962,9,2,1.4027656989419106
Tobias Harris,29,2020,PO,0.5880690200389536,0.1773525904833279,0.6102663888455179,12,3,1.3756879993677993
Tobias Harris,29,2021,PO,0.574756229082034,0.23555450793416993,0.543672505224552,14,4,1.3539832422407558
Tobias Harris,29,2022,PO,0.5869400816909048,0.26864014495978206,0.5835010263120367,16,5,1.4390812529627235
Trae Young,23,2021,PO,0.5941192597896108,0.3400212935477265,0.6533244503863885,3,1,1.5874650037237257
Trae Young,23,2022,PO,0.45193595308700873,0.06208823637192522,0.42244868262528734,5,2,0.9364728720842213
Troy Brown Jr.,22,2022,PO,0.5453661824148077,0.1357857090464248,0.48148244862240464,5,1,1.1626343400836372
Tyler Herro,22,2020,PO,0.5542187825424032,0.22957817802069275,0.5923834833986509,1,1,1.3761804439617467
Tyler Herro,22,2021,PO,0.4998537736197742,0.12027171599262412,0.4407645758577882,3,2,1.0608900654701865
Tyler Herro,22,2022,PO,0.4555185744958591,0.0,0.424436858544489,5,3,0.8799554330403481
Tyrese Maxey,21,2021,PO,0.5855420261556421,0.17739521042609857,0.5154316968196544,1,1,1.278368933401395
Tyrese Maxey,21,2022,PO,0.5678328716330426,0.23217585956993098,0.5620480757258097,3,2,1.3620568069287833
Tyus Jones,25,2018,PO,0.516532611290848,0.12977287318330452,0.48240453797434013,3,1,1.1287100224484927
Tyus Jones,25,2021,PO,0.6514973153799505,0.16088577991270847,0.6606323615959167,7,2,1.4730154568885756
Tyus Jones,25,2022,PO,0.5451546466695631,0.15698418433006042,0.5416829799033703,9,3,1.243821810902994
Wesley Matthews,35,2014,PO,0.5593096676711771,0.2030452085333257,0.594348824147702,1,1,1.3567037003522047
Wesley Matthews,35,2016,PO,0.47163009467552375,0.08536332581846584,0.47501099827947174,4,2,1.0320044187734614
Wesley Matthews,35,2019,PO,0.5218667719971225,0.1298583085584738,0.5326099504264666,8,3,1.184335030982063
Wesley Matthews,35,2020,PO,0.6016517973493676,0.22404283113692985,0.5522925619367001,12,4,1.3779871904229974
Wesley Matthews,35,2021,PO,0.4886454417821774,0.11187629052300532,0.48281439463258424,14,5,1.083336126937767
Wesley Matthews,35,2022,PO,0.6261221079369936,0.30242327783790235,0.6112411846503599,16,6,1.5397865704252558
Will Barton,31,2014,PO,0.5762468348057163,0.15279919699222425,0.552533415781532,1,1,1.2815794475794724
Will Barton,31,2019,PO,0.4826319179710798,0.06239737035379746,0.38439967421492355,8,2,0.9294289625398009
Will Barton,31,2021,PO,0.6050190776018847,0.1645259873721585,0.5894866256339331,11,3,1.3590316906079762
Will Barton,31,2022,PO,0.455495915330736,0.07195278217088771,0.4673751184117707,13,4,0.9948238159133944
Zach LaVine,26,2022,PO,0.5496856217190839,0.14995348335931064,0.5075668585401165,8,1,1.207205963618511
Ziaire Williams,20,2022,PO,0.548026331766395,0.15076734079596874,0.5480343456556549,1,1,1.2468280182180187
